0,1,output,uf,name
-4.55916666666667,-18.0863888888889,5377,BA,Mucuri
-41.6388888888889,-11.9661111111111,2505,BA,Mulungu do Morro
-40.4725,-11.8588888888889,9532,BA,Mundo Novo
-4.61,-13.0027777777778,537,BA,Muniz Ferreira
-43.8327777777778,-12.1986111111111,5098,BA,Muquém de São Francisco
-38.99,-12.6263888888889,3680,BA,Muritiba
-39.5047222222222,-13.2286111111111,5347,BA,Mutuípe
-4.51444444444444,-13035,3123,BA,Nazaré
-4.60694444444444,-13.5994444444444,9121,BA,Nilo Peçanha
-39.4269444444444,-10.8225,5429,BA,Nordestina
-4.1425,-14.7941666666667,5307,BA,Nova Canaã
-39.6319444444444,-11.6072222222222,3039,BA,Nova Fátima
-39.6255555555556,-13.81,8032,BA,Nova Ibiá
-0.679722222222222,-13.0269444444444,3359,BA,Nova Itarana
-4.23777777777778,-12.8186111111111,431,BA,Nova Redenção
-4.39166666666667,-11.2333333333333,7806,BA,Nova Soure
-39.3719444444444,-17.8919444444444,2694,BA,Nova Viçosa
-4.35111111111111,-12.8083333333333,7688,BA,Novo Horizonte
-38.4083333333333,-10.3222222222222,8277,BA,Novo Triunfo
-4.36666666666667,-11.3666666666667,1861,BA,Olindina
-42.8961111111111,-12.3169444444444,8712,BA,Oliveira dos Brejinhos
-4.40277777777778,-12.0166666666667,330,BA,Ouriçangas
-4.24972222222222,-10.9702777777778,3469,BA,Ourolândia
-4.66194444444444,-1.70055555555556,3108,BA,Palmas de Monte Alto
-41.5588888888889,-12.5288888888889,1371,BA,Palmeiras
-42.2388888888889,-13.4425,745,BA,Paramirim
-4.52027777777778,-12.6905555555556,2965,BA,Paratinga
-37.8616666666667,-10.6875,444,BA,Paripiranga
-4.57611111111111,-15.4641666666667,9837,BA,Pau Brasil
-38.2147222222222,-9.40611111111111,9218,BA,Paulo Afonso
-39.6125,-11.8338888888889,3395,BA,Pé de Serra
-4.40833333333333,-12.15,4240,BA,Pedrão
-37.8941666666667,-10.0136111111111,6229,BA,Pedro Alexandre
-41.7727777777778,-1.52694444444444,2415,BA,Piatã
-42.5044444444444,-10.0030555555556,7716,BA,Pilão Arcado
-42.6872222222222,-14.4925,6845,BA,Pindaí
-40.3608333333333,-10.7416666666667,9212,BA,Pindobaçu
-39.9086111111111,-11.8125,1295,BA,Pintadas
-39.3788888888889,-13.7619444444444,9235,BA,Piraí do Norte
-41.72,-14.94,5135,BA,Piripá
-40.5552777777778,-11.7302777777778,5120,BA,Piritiba
-4.04111111111111,-13.2588888888889,6829,BA,Planaltino
-40.4711111111111,-14.6697222222222,520,BA,Planalto
-40.3652777777778,-14.5297222222222,6477,BA,Poções
-38.3277777777778,-12.4305555555556,6211,BA,Pojuca
-0.689166666666667,-10.8627777777778,3521,BA,Ponto Novo
-4.56472222222222,-16.4497222222222,5177,BA,Porto Seguro
-39.8766666666667,-15.5947222222222,9233,BA,Potiraguá
-39.2208333333333,-17.3411111111111,606,BA,Prado
-41.9866666666667,-11.2961111111111,9183,BA,Presidente Dutra
-41.6783333333333,-14.6894444444444,9406,BA,Presidente Jânio Quadros
-39.4213888888889,-13.4486111111111,1559,BA,Presidente Tancredo Neves
-39.6263888888889,-10.9783333333333,7632,BA,Queimadas
-39.2091666666667,-10.7525,7595,BA,Quijingue
-4.12833333333333,-11.4116666666667,5937,BA,Quixabeira
-4.55138888888889,-12.4083333333333,9926,BA,Rafael Jambeiro
-4.41472222222222,-9.62166666666667,457,BA,Remanso
-39.4255555555556,-11495,4339,BA,Retirolândia
-44.91,-11.7461111111111,4385,BA,Riachão das Neves
-4.54388888888889,-11.8069444444444,8545,BA,Riachão do Jacuípe
-42.9388888888889,-13.6091666666667,4695,BA,Riacho de Santana
-4.38333333333333,-1.21388888888889,4323,BA,Ribeira do Amparo
-4.39138888888889,-1.08444444444444,7826,BA,Ribeira do Pombal
-40.7411111111111,-15.4591666666667,5837,BA,Ribeirão do Largo
-41.8113888888889,-13.5788888888889,5136,BA,Rio de Contas
-4.40888888888889,-14.4113888888889,1343,BA,Rio do Antônio
-42.2919444444444,-13.1277777777778,3435,BA,Rio do Pires
-37.9327777777778,-11.4847222222222,3482,BA,Rio Real
-4.41666666666667,-8.84555555555556,942,BA,Rodelas
-40.4938888888889,-12.2838888888889,3251,BA,Ruy Barbosa
-38.7644444444444,-12.8711111111111,3898,BA,Salinas da Margarida
-38.5108333333333,-12.9711111111111,1299,BA,Salvador
-38975,-11.9583333333333,9928,BA,Santa Bárbara
-4.46111111111111,-9.73611111111111,4905,BA,Santa Brígida
-4.52472222222222,-16.2780555555556,2186,BA,Santa Cruz Cabrália
-39.8116666666667,-14.9611111111111,3686,BA,Santa Cruz da Vitória
-4.59388888888889,-13.2922222222222,714,BA,Santa Inês
-4.53416666666667,-15.4294444444444,7456,BA,Santa Luzia
-44.1886111111111,-13.3947222222222,8939,BA,Santa Maria da Vitória
-44.5194444444444,-11.0086111111111,3506,BA,Santa Rita de Cássia
-39.5233333333333,-12.7719444444444,5626,BA,Santa Teresinha
-39.3747222222222,-11.2558333333333,2844,BA,Santaluz
-0.742777777777778,-12.9833333333333,9881,BA,Santana
-4.42222222222222,-12.0166666666667,9846,BA,Santanópolis
-38.7119444444444,-12.5466666666667,9704,BA,Santo Amaro
-39.2613888888889,-12.9688888888889,5616,BA,Santo Antônio de Jesus
-4.53194444444444,-12.4302777777778,9514,BA,Santo Estêvão
-44.9733333333333,-12.3633333333333,3238,BA,São Desidério
-39.5261111111111,-11.4655555555556,2275,BA,São Domingos
-4.58944444444444,-12.8472222222222,2940,BA,São Felipe
-38.9722222222222,-12.6047222222222,9289,BA,São Félix
-44.1947222222222,-1545,3467,BA,São Félix do Coribe
-38.68,-12.6275,7739,BA,São Francisco do Conde
-41.9119444444444,-11.2291666666667,2172,BA,São Gabriel
-4.43888888888889,-12.4333333333333,7631,BA,São Gonçalo dos Campos
-39.3391666666667,-15.0844444444444,3131,BA,São José da Vitória
-4.02222222222222,-11.5038888888889,3284,BA,São José do Jacuípe
-39.4555555555556,-13.0477777777778,1830,BA,São Miguel das Matas
-38.4952777777778,-12.5125,6704,BA,São Sebastião do Passé
-39.1819444444444,-12.7275,4830,BA,Sapeaçu
-4.4,-1.23333333333333,7365,BA,Sátiro Dias
-4.41861111111111,-12.7375,2926,BA,Saubara
-4.04944444444444,-10.9411111111111,4614,BA,Saúde
-41.7702777777778,-12.4186111111111,1387,BA,Seabra
-42.9402777777778,-14.5730555555556,6378,BA,Sebastião Laranjeiras
-40.1894444444444,-10.4613888888889,4141,BA,Senhor do Bonfim
-4.26027777777778,-9.74583333333333,3010,BA,Sento Sé
-43.5966666666667,-13.5625,7656,BA,Serra do Ramalho
-43.9497222222222,-12.7611111111111,2612,BA,Serra Dourada
-39.3316666666667,-12.1602777777778,767,BA,Serra Preta
-4.5075,-11.6641666666667,6018,BA,Serrinha
-4.04055555555556,-11.4158333333333,4157,BA,Serrolândia
-38.4038888888889,-12.7844444444444,5506,BA,Simões Filho
-43.4652777777778,-1.51527777777778,8778,BA,Sítio do Mato
-4.35833333333333,-10.35,6925,BA,Sítio do Quinto
-40.8233333333333,-9.45527777777778,144,BA,Sobradinho
-41.6377777777778,-12.0886111111111,3855,BA,Souto Soares
-4.67333333333333,-12.7058333333333,890,BA,Tabocas do Brejo Velho
-41.2480555555556,-14.0213888888889,9612,BA,Tanhaçu
-42.4913888888889,-13.5463888888889,1523,BA,Tanque Novo
-4.60388888888889,-11.9786111111111,6283,BA,Tanquinho
-4.59861111111111,-13.5380555555556,3375,BA,Taperoá
-40.7913888888889,-11.8472222222222,7165,BA,Tapiramutá
-39.7419444444444,-17535,5541,BA,Teixeira de Freitas
-38.6283333333333,-12.2933333333333,1047,BA,Teodoro Sampaio
-38.9977777777778,-11.4886111111111,1178,BA,Teofilândia
-39.4913888888889,-13.6016666666667,2074,BA,Teolândia
-38625,-12.3916666666667,3278,BA,Terra Nova
-41.4108333333333,-14.9758333333333,5887,BA,Tremedal
-38.7866666666667,-10.9630555555556,255,BA,Tucano
-39.4816666666667,-9.84138888888889,8619,BA,Uauá
-39.6627777777778,-13.2680555555556,1236,BA,Ubaíra
-39.3233333333333,-14.3125,7548,BA,Ubaitaba
-39.5227777777778,-14.2138888888889,2370,BA,Ubatã
-4.46583333333333,-11.3369444444444,6509,BA,Uibaí
-41.3263888888889,-10.7327777777778,5595,BA,Umburanas
-4.57527777777778,-15.2933333333333,7137,BA,Una
-42655,-14.7713888888889,3797,BA,Urandi
-4.53722222222222,-14.5930555555556,1307,BA,Uruçuca
-4.26111111111111,-12.0816666666667,7263,BA,Utinga
-4.57305555555556,-13.3702777777778,2019,BA,Valença
-39.4619444444444,-11.4122222222222,2708,BA,Valente
-4.13722222222222,-11.6066666666667,1383,BA,Várzea da Roça
-40.3202777777778,-11.5291666666667,4733,BA,Várzea do Poço
-40.9419444444444,-11.2586111111111,9409,BA,Várzea Nova
-39.3938888888889,-12.9716666666667,7206,BA,Varzedo
-38.6086111111111,-12.9602777777778,5005,BA,Vera Cruz
-0.682222222222222,-17.2225,6405,BA,Vereda
-40.8394444444444,-14.8661111111111,9030,BA,Vitória da Conquista
-4185,-12.2869444444444,7175,BA,Wagner
-43.8875,-12.12,8959,BA,Wanderley
-39.4794444444444,-13.6869444444444,2256,BA,Wenceslau Guimarães
-42.7311111111111,-10.8216666666667,125,BA,Xique-Xique
-4.54555555555556,-7.35888888888889,6278,CE,Abaiara
-38.7083333333333,-4.22416666666667,679,CE,Acarape
-4.12,-2.88555555555556,9362,CE,Acaraú
-4.55527777777778,-6.09527777777778,5263,CE,Acopiara
-4.12361111111111,-6.57361111111111,5110,CE,Aiuaba
-40.5455555555556,-3.58888888888889,9371,CE,Alcântaras
-39.7405555555556,-7.00166666666667,6041,CE,Altaneira
-38.2716666666667,-5.52083333333333,2344,CE,Alto Santo
-39.5786111111111,-3.49444444444444,4692,CE,Amontada
-39.9891666666667,-6775,2523,CE,Antonina do Norte
-39.4316666666667,-3.94888888888889,794,CE,Apuiarés
-38.3911111111111,-3.90138888888889,3433,CE,Aquiraz
-37.7697222222222,-4.56166666666667,9258,CE,Aracati
-38.8141666666667,-4.37111111111111,1158,CE,Aracoiaba
-40.8327777777778,-4.75277777777778,8335,CE,Ararendá
-4.04611111111111,-7.2125,6706,CE,Araripe
-4545,-4.41833333333333,4304,CE,Aratuba
-4.16055555555556,-6.32361111111111,5772,CE,Arneiroz
-39875,-6.87444444444444,4902,CE,Assaré
-4.43972222222222,-6.9425,4292,CE,Aurora
-4.40861111111111,-6.73,8270,CE,Baixio
-38.9205555555556,-5.30972222222222,6912,CE,Banabuiú
-39.3041666666667,-7.31111111111111,2322,CE,Barbalha
-38.6430555555556,-4.28694444444444,37,CE,Barreira
-38.7816666666667,-7.17666666666667,893,CE,Barro
-4.30277777777778,-3.01888888888889,9860,CE,Barroquinha
-4.42638888888889,-4.32861111111111,4800,CE,Baturité
-4.46388888888889,-4.17972222222222,1699,CE,Beberibe
-4.01777777777778,-3.05055555555556,7401,CE,Bela Cruz
-39.7322222222222,-5.1275,2088,CE,Boa Viagem
-38.9872222222222,-7.49333333333333,377,CE,Brejo Santo
-40.8411111111111,-2.90222222222222,3404,CE,Camocim
-40.3761111111111,-7.07444444444444,7220,CE,Campos Sales
-39.3116666666667,-4.35888888888889,2382,CE,Canindé
-4.42916666666667,-4.47,7664,CE,Capistrano
-39.1925,-4.23222222222222,1087,CE,Caridade
-40.4733333333333,-3.95055555555556,9537,CE,Cariré
-4.53638888888889,-7.04222222222222,2134,CE,Caririaçu
-39.4966666666667,-6.53722222222222,2078,CE,Cariús
-40.9427777777778,-4.16666666666667,2094,CE,Carnaubal
-38.2419444444444,-4.13305555555556,1849,CE,Cascavel
-39.8775,-6.13083333333333,9994,CE,Catarina
-4.02361111111111,-4.64777777777778,7777,CE,Catunda
-38.6530555555556,-3.73611111111111,4642,CE,Caucaia
-4.56222222222222,-6.60666666666667,854,CE,Cedro
-41.2438888888889,-3.03361111111111,2323,CE,Chaval
-4.64111111111111,-4.84333333333333,8435,CE,Choró
-38.4977777777778,-4.30027777777778,4352,CE,Chorozinho
-40.6566666666667,-3.53333333333333,397,CE,Coreaú
-40.6775,-5.17833333333333,9021,CE,Crateús
-39.4094444444444,-7.23416666666667,2922,CE,Crato
-40.9105555555556,-4.4,4302,CE,Croatá
-40.1716666666667,-2.91777777777778,3830,CE,Cruz
-4.53444444444444,-0.930833333333333,5575,CE,Deputado Irapuan Pinheiro
-38.3486111111111,-6.03194444444444,1924,CE,Ererê
-4.38666666666667,-3.89,4451,CE,Eusébio
-39.5655555555556,-6.93055555555556,9296,CE,Farias Brito
-40.2605555555556,-3.79833333333333,2999,CE,Forquilha
-38.5430555555556,-0.575555555555555,2241,CE,Fortaleza
-37.7972222222222,-4.45194444444444,3536,CE,Fortim
-40.8163888888889,-3.76,9834,CE,Frecheirinha
-39.4544444444444,-0.719444444444444,2831,CE,General Sampaio
-40.7527777777778,-4.04611111111111,6744,CE,Graça
-40.8261111111111,-3.12027777777778,928,CE,Granja
-4.52611111111111,-6.88833333333333,7629,CE,Granjeiro
-4.04166666666667,-3.91333333333333,5443,CE,Groaíras
-38.6372222222222,-4.03972222222222,3020,CE,Guaiúba
-40.7475,-4.16694444444444,3222,CE,Guaraciaba do Norte
-38.9330555555556,-4.26333333333333,9518,CE,Guaramiranga
-40.4377777777778,-4.40805555555556,1436,CE,Hidrolândia
-4.40972222222222,-4.08583333333333,2975,CE,Horizonte
-38.7533333333333,-4.80416666666667,3996,CE,Ibaretama
-40.8894444444444,-3.92333333333333,6232,CE,Ibiapina
-38.6388888888889,-4.97388888888889,3357,CE,Ibicuitinga
-37.3552777777778,-4.71305555555556,9232,CE,Icapuí
-38.8622222222222,-6.40111111111111,5407,CE,Icó
-39.2986111111111,-6.35944444444444,9005,CE,Iguatu
-40.3086111111111,-5.39638888888889,5451,CE,Independência
-40.7588888888889,-4.9,811,CE,Ipaporanga
-4.41083333333333,-6.78972222222222,8407,CE,Ipaumirim
-40.7108333333333,-4.32222222222222,7871,CE,Ipu
-4.07722222222222,-4.54166666666667,9496,CE,Ipueiras
-38.3058333333333,-5.81194444444444,1474,CE,Iracema
-4.58611111111111,-3.74611111111111,3443,CE,Irauçuba
-37.8225,-4.67444444444444,4757,CE,Itaiçaba
-38.5280555555556,-3.96944444444444,3375,CE,Itaitinga
-39.5861111111111,-3.68666666666667,5072,CE,Itapagé
-39.8316666666667,-3.36166666666667,1073,CE,Itapipoca
-38.9222222222222,-4.56444444444444,9223,CE,Itapiúna
-39915,-2.92027777777778,8571,CE,Itarema
-39.6222222222222,-4.52888888888889,5829,CE,Itatira
-4.41694444444444,-5.61277777777778,9424,CE,Jaguaretama
-38.62,-5.65805555555556,685,CE,Jaguaribara
-38.6219444444444,-5.89055555555556,260,CE,Jaguaribe
-37.7811111111111,-4.83388888888889,1717,CE,Jaguaruana
-39.2980555555556,-7.5825,2063,CE,Jardim
-4.51583333333333,-7.68611111111111,9724,CE,Jati
-40.4491666666667,-2895,5755,CE,Jijoca de Jericoacoara
-39.3152777777778,-7.21305555555556,9575,CE,Juazeiro do Norte
-39.5275,-6.52527777777778,4619,CE,Jucás
-38.9644444444444,-6.75333333333333,2896,CE,Lavras da Mangabeira
-4.43138888888889,-5.14555555555556,8226,CE,Limoeiro do Norte
-39.5766666666667,-4.85722222222222,6716,CE,Madalena
-38.6255555555556,-3.87666666666667,5258,CE,Maracanaú
-4405,-3.89083333333333,8238,CE,Maranguape
-4.14666666666667,-3.12388888888889,2685,CE,Marco
-40.6966666666667,-3.22555555555556,7767,CE,Martinópole
-40.3427777777778,-3.52277777777778,1834,CE,Massapê
-38.7744444444444,-7.38916666666667,6929,CE,Mauriti
-40455,-3.54166666666667,9298,CE,Meruoca
-38.9455555555556,-7.31333333333333,9343,CE,Milagres
-39.1938888888889,-5675,9658,CE,Milhã
-39.97,-3.56944444444444,828,CE,Miraíma
-4.64305555555556,-7.24972222222222,329,CE,Missão Velha
-39.6275,-5.74305555555556,7330,CE,Mombaça
-4.06333333333333,-4.78944444444444,6761,CE,Monsenhor Tabosa
-38.3725,-5.10666666666667,2609,CE,Morada Nova
-40.6805555555556,-3.46666666666667,9242,CE,Moraújo
-4125,-3.22944444444444,9968,CE,Morrinhos
-40.7466666666667,-3.90944444444444,306,CE,Mucambo
-38.9963888888889,-4.30555555555556,5830,CE,Mulungu
-39.6805555555556,-7.09166666666667,1807,CE,Nova Olinda
-40.5630555555556,-4.70666666666667,8673,CE,Nova Russas
-40.7741666666667,-5.53444444444444,542,CE,Novo Oriente
-38.5966666666667,-4.49083333333333,9531,CE,Ocara
-38.9136111111111,-6.24444444444444,7181,CE,Orós
-38.4605555555556,-4.1725,530,CE,Pacajus
-38.6202777777778,-3.98416666666667,9981,CE,Pacatuba
-38.9233333333333,-4225,7056,CE,Pacoti
-40.6975,-3.98805555555556,1814,CE,Pacujá
-37.9588888888889,-4.74527777777778,6080,CE,Palhano
-38.8463888888889,-4.15027777777778,8177,CE,Palmácia
-4.53055555555556,-3.41,9279,CE,Paracuru
-4.64833333333333,-3.43944444444444,7312,CE,Paraipaba
-40.6944444444444,-6.21111111111111,8426,CE,Parambu
-39.2394444444444,-4.09694444444444,2643,CE,Paramoti
-4.57555555555556,-5.45416666666667,513,CE,Pedra Branca
-4.57722222222222,-7.82888888888889,3462,CE,Penaforte
-39.2702777777778,-3.79277777777778,291,CE,Pentecoste
-38.4597222222222,-6.04166666666667,8168,CE,Pereiro
-38305,-4.02694444444444,5750,CE,Pindoretama
-4.54833333333333,-5.80361111111111,9035,CE,Piquet Carneiro
-40.6452777777778,-4.24666666666667,4858,CE,Pires Ferreira
-40.9261111111111,-4.74472222222222,8346,CE,Poranga
-0.671111111111111,-7.53472222222222,5214,CE,Porteiras
-4.02666666666667,-7.09055555555556,8864,CE,Potengi
-4.48944444444444,-5.72388888888889,2135,CE,Potiretama
-4.07305555555556,-5.84305555555556,5837,CE,Quiterianópolis
-4.51527777777778,-4.97138888888889,1021,CE,Quixadá
-4.52416666666667,-6.25444444444444,5575,CE,Quixelã
-39.2927777777778,-5.19916666666667,1515,CE,Quixeramobim
-37.9886111111111,-5.07416666666667,5847,CE,Quixeré
-38.7305555555556,-4.22583333333333,3339,CE,Redenção
-40.5822222222222,-4.14166666666667,9333,CE,Reriutaba
-37.9758333333333,-4.94027777777778,8736,CE,Russas
-39.9066666666667,-6.54194444444444,5024,CE,Saboeiro
-40.4572222222222,-7.28472222222222,3121,CE,Salitre
-4.15666666666667,-4.33194444444444,7561,CE,Santa Quitéria
-40.2122222222222,-3.46055555555556,5945,CE,Santana do Acaraú
-39.7369444444444,-7.18833333333333,4605,CE,Santana do Cariri
-40865,-4.04861111111111,7981,CE,São Benedito
-4.44055555555556,-3.60722222222222,5806,CE,São Gonçalo do Amarante
-38.2736111111111,-5.27111111111111,7783,CE,São João do Jaguaribe
-39.2433333333333,-3.67,1228,CE,São Luís do Curu
-39.3716666666667,-5.58805555555556,4604,CE,Senador Pompeu
-40.4633333333333,-3.35055555555556,8451,CE,Senador Sá
-40.3497222222222,-3.68611111111111,776,CE,Sobral
-4.5075,-5.73333333333333,804,CE,Solonópole
-4.46388888888889,-5.24666666666667,6835,CE,Tabuleiro do Norte
-40.3205555555556,-4.83222222222222,7758,CE,Tamboril
-39.7613888888889,-6.68444444444444,5337,CE,Tarrafas
-40.2927777777778,-6.00305555555556,180,CE,Tauá
-39.5805555555556,-3.98888888888889,7466,CE,Tejuçuoca
-40.9916666666667,-3.73222222222222,3169,CE,Tianguá
-4.53555555555556,-3.27777777777778,6667,CE,Trairi
-39.4372222222222,-3.58083333333333,3257,CE,Tururu
-40.9211111111111,-3.85444444444444,6968,CE,Ubajara
-4.40555555555556,-6.64777777777778,6841,CE,Umari
-4.53638888888889,-3.67722222222222,6298,CE,Umirim
-39.5083333333333,-3625,563,CE,Uruburetama
-40.5566666666667,-3.31388888888889,8221,CE,Uruoca
-40.4766666666667,-4.19444444444444,6390,CE,Varjota
-39.2958333333333,-6.78888888888889,1976,CE,Várzea Alegre
-4.25888888888889,-3.56222222222222,648,CE,Viçosa do Ceará
-47.9297222222222,-15.7797222222222,3301,DF,Brasília
-4.29055555555556,-20.0741666666667,6402,ES,Afonso Claúdio
-40.9786111111111,-18.5469444444444,1210,ES,Água Doce do Norte
-40.7402777777778,-18.9830555555556,7389,ES,Águia Branca
-41.5330555555556,-20.7636111111111,9712,ES,Alegre
-40.7497222222222,-2.07388888888889,6001,ES,Alfredo Chaves
-0.686111111111111,-19.0561111111111,9151,ES,Alto Rio Novo
-40.6455555555556,-20.8058333333333,4626,ES,Anchieta
-4.22861111111111,-21.1536111111111,2559,ES,Apiacá
-40.2733333333333,-19.8202777777778,7194,ES,Aracruz
-41.1983333333333,-20.9141666666667,8395,ES,Atilio Vivacqua
-4.1825,-2555,2702,ES,Baixo Guandu
-40.8908333333333,-18755,6257,ES,Barra de São Francisco
-40.2958333333333,-18.54,6259,ES,Boa Esperança
-41.6766666666667,-21.1322222222222,588,ES,Bom Jesus do Norte
-41.2902777777778,-20.1461111111111,6760,ES,Brejetuba
-4.27944444444444,-20.8488888888889,2670,ES,Cachoeiro de Itapemirim
-40.42,-20.2638888888889,3223,ES,Cariacica
-4.1875,-20.6036111111111,7377,ES,Castelo
-40.6305555555556,-19.5394444444444,2121,ES,Colatina
-39.7322222222222,-18.5933333333333,5172,ES,Conceição da Barra
-41.2438888888889,-2.04055555555556,166,ES,Conceição do Castelo
-4.23861111111111,-20.62,5111,ES,Divino de São Lourenço
-40.6591666666667,-20.3633333333333,522,ES,Domingos Martins
-41.8452777777778,-20.6888888888889,9462,ES,Dores do Rio Preto
-40.8305555555556,-18.3733333333333,6217,ES,Ecoporanga
-40.4066666666667,-19.9325,3776,ES,Fundão
-41.6794444444444,-20.7755555555556,2472,ES,Guaçuí
-40.4975,-20.6666666666667,221,ES,Guarapari
-41.5105555555556,-20.2338888888889,1973,ES,Ibatiba
-40.3697222222222,-19.8319444444444,2299,ES,Ibiraçu
-4.23388888888889,-20.5413888888889,1431,ES,Ibitirama
-40.8111111111111,-20.7930555555556,5847,ES,Iconha
-41.6411111111111,-20.3452777777778,6347,ES,Irupi
-40.8555555555556,-19.8019444444444,5944,ES,Itaguaçu
-4.08388888888889,-21.0111111111111,3562,ES,Itapemirim
-40.8752777777778,-19.8738888888889,3331,ES,Itarana
-4.22472222222222,-20.3458333333333,6840,ES,Iúna
-4.07611111111111,-18.9055555555556,7600,ES,Jaguaré
-41395,-20.7894444444444,7073,ES,Jerônimo Monteiro
-4.04388888888889,-19.7575,5748,ES,João Neiva
-4.22333333333333,-19.8988888888889,9288,ES,Laranja da Terra
-4.07222222222222,-19.3911111111111,4932,ES,Linhares
-4.28944444444444,-18.8625,9330,ES,Mantenópolis
-40.8244444444444,-21.0433333333333,4371,ES,Marataizes
-40.6830555555556,-20.4127777777778,1510,ES,Marechal Floriano
